cust_id,age,gender,city,loyalty_segment,preferred_channel,registration_date
4005,25,Male,Dubai,Gold,Store,2021-11-25
4006,30,Male,Abu Dhabi,Silver,Store,2024-06-26
4007,45,Male,Abu Dhabi,Silver,Website,2021-03-13
4008,25,Female,Dubai,Gold,Noon,2025-08-24
4009,45,Male,Dubai,Silver,Website,2021-05-13
4010,18,Female,Dubai,Gold,Store,2024-06-17
4011,40,Male,Dubai,Platinum,Store,2024-01-07
4012,40,Female,Abu Dhabi,Silver,Store,2022-07-24
4013,20,Female,Abu Dhabi,Gold,Store,2022-04-06
4014,25,Female,Dubai,Silver,Store,2021-05-05
4015,20,Female,Dubai,Silver,Amazon.ae,2023-11-01
4016,35,Female,Dubai,Silver,Website,2025-01-31
4017,30,Female,Sharjah,Silver,Website,2024-12-01
4018,35,Male,Dubai,Silver,Store,2023-07-30
4019,20,Male,Sharjah,Silver,Store,2021-01-27
4020,20,Male,Sharjah,Gold,Website,2021-07-26
4021,18,Male,Abu Dhabi,Gold,Amazon.ae,2024-05-30
4022,25,Male,Abu Dhabi,Platinum,Website,2021-11-08
4023,30,Male,Dubai,Silver,Amazon.ae,2022-01-17
4024,45,Male,Abu Dhabi,Silver,MobileApp,2024-08-31
4025,35,Male,Dubai,Silver,Store,2024-05-16
4026,25,Male,Sharjah,Silver,Store,2025-07-03
4027,55,Female,Dubai,Silver,Website,2021-10-23
4028,35,Male,Abu Dhabi,Gold,Store,2022-02-06
4029,50,Female,Dubai,Silver,Store,2024-12-29
4030,30,Male,Sharjah,Silver,Store,2025-05-16
4031,25,Female,Dubai,Silver,Store,2021-05-02
4032,18,Female,Abu Dhabi,Silver,Amazon.ae,2023-01-21
4033,35,Female,Dubai,Silver,Store,2021-04-16
4034,20,Female,Dubai,Silver,Store,2023-03-02
4035,25,Male,Abu Dhabi,Gold,Website,2023-11-26
4036,30,Female,Sharjah,Silver,Website,2025-04-23
4037,30,Female,Dubai,Gold,Website,2021-03-13
4038,35,Female,Sharjah,Silver,Amazon.ae,2022-07-22
4039,20,Female,Abu Dhabi,Silver,MobileApp,2024-04-05
4040,25,Male,Sharjah,Gold,Website,2024-05-29
4041,35,Female,Dubai,Silver,Store,2021-03-17
4042,55,Male,Dubai,Silver,Website,2022-12-23
4043,35,Female,Sharjah,Gold,Website,2023-10-07
4044,50,Male,Dubai,Silver,MobileApp,2024-05-19
4045,40,Female,Abu Dhabi,Silver,Noon,2021-08-16
4046,30,Male,Dubai,Gold,Website,2025-10-27
4047,20,Male,Dubai,Gold,Website,2022-03-29
4048,35,Female,Abu Dhabi,Silver,Store,2023-02-05
4049,35,Female,Abu Dhabi,Silver,Store,2022-05-02
4050,35,Female,Abu Dhabi,Gold,Store,2022-10-30
4051,30,Male,Dubai,Silver,Store,2025-02-06
4052,30,Male,Dubai,Silver,Store,2025-08-12
4053,25,Female,Dubai,Silver,Store,2023-04-10
4054,30,Female,Dubai,Platinum,Website,2023-03-02
4055,20,Female,Sharjah,Silver,Website,2023-08-29
4056,40,Male,Abu Dhabi,Gold,Website,2022-05-05
4057,20,Female,Dubai,Silver,Website,2022-01-11
4058,18,Male,Sharjah,Silver,Store,2021-08-19
4059,25,Male,Dubai,Gold,Noon,2022-12-03
4060,35,Male,Abu Dhabi,Platinum,Store,2024-06-02
4061,25,Male,Dubai,Silver,Amazon.ae,2022-04-20
4062,25,Female,Abu Dhabi,Silver,Store,2025-05-20
4063,30,Male,Dubai,Platinum,Website,2025-07-02
4064,25,Male,Dubai,Gold,Store,2024-01-09
4065,50,Male,Dubai,Silver,Store,2025-07-27
4066,50,Male,Dubai,Silver,Store,2025-09-06
4067,30,Female,Dubai,Gold,MobileApp,2025-05-19
4068,25,Male,Dubai,Gold,Store,2024-05-18
4069,35,Male,Dubai,Platinum,Website,2024-08-13
4070,18,Female,Abu Dhabi,Silver,Store,2025-06-22
4071,30,Female,Dubai,Silver,Store,2024-04-10
4072,25,Female,Abu Dhabi,Gold,Amazon.ae,2024-01-18
4073,50,Male,Dubai,Silver,Amazon.ae,2021-08-14
4074,18,Female,Sharjah,Silver,Website,2021-05-23
4075,30,Female,Sharjah,Silver,Store,2022-12-09
4076,35,Female,Dubai,Silver,Store,2025-09-11
4077,30,Female,Abu Dhabi,Silver,Noon,2021-02-23
4078,18,Male,Dubai,Gold,Store,2021-07-15
4079,55,Female,Sharjah,Gold,MobileApp,2025-10-19
4080,30,Male,Abu Dhabi,Silver,Store,2025-02-21
4081,35,Male,Dubai,Silver,Noon,2023-04-25
4082,20,Male,Dubai,Silver,Store,2021-10-25
4083,30,Male,Dubai,Gold,Store,2024-12-24
4084,25,Female,Dubai,Silver,Website,2022-06-21
4085,18,Female,Abu Dhabi,Gold,Noon,2022-08-02
4086,20,Female,Dubai,Silver,Noon,2025-08-26
4087,40,Female,Dubai,Silver,MobileApp,2022-05-15
4088,20,Male,Dubai,Gold,MobileApp,2022-09-16
4089,20,Male,Dubai,Silver,Website,2023-04-21
4090,30,Female,Dubai,Silver,MobileApp,2021-07-25
4091,40,Female,Sharjah,Silver,Amazon.ae,2023-05-30
4092,18,Male,Dubai,Silver,Website,2024-03-06
4093,30,Female,Abu Dhabi,Silver,Website,2022-02-12
4094,20,Male,Dubai,Silver,Website,2021-10-06
4095,18,Male,Dubai,Gold,Website,2025-01-08
4096,18,Male,Abu Dhabi,Gold,Amazon.ae,2022-11-08
4097,40,Male,Dubai,Gold,Store,2023-07-30
4098,20,Female,Dubai,Silver,Store,2021-09-28
4099,18,Female,Abu Dhabi,Gold,Website,2022-03-17
4100,25,Male,Dubai,Silver,Store,2024-06-05
4101,40,Female,Dubai,Silver,Website,2021-05-07
4102,25,Female,Abu Dhabi,Silver,Amazon.ae,2024-07-17
4103,25,Male,Abu Dhabi,Platinum,Website,2022-05-02
4104,18,Male,Dubai,Silver,Amazon.ae,2022-07-02
4105,25,Female,Dubai,Platinum,Store,2024-03-24
4106,30,Female,Dubai,Silver,Amazon.ae,2025-08-08
4107,30,Female,Dubai,Silver,Website,2023-09-13
4108,25,Male,Abu Dhabi,Silver,Store,2023-07-26
4109,25,Female,Sharjah,Gold,Website,2023-02-11
4110,20,Male,Sharjah,Silver,Noon,2021-01-19
4111,25,Male,Dubai,Gold,Store,2022-03-01
4112,18,Male,Dubai,Gold,Website,2023-07-25
4113,40,Male,Abu Dhabi,Gold,Amazon.ae,2021-02-27
4114,55,Male,Dubai,Silver,Store,2022-02-27
4115,55,Male,Abu Dhabi,Platinum,Website,2025-04-21
4116,45,Male,Abu Dhabi,Gold,Website,2025-10-13
4117,35,Female,Sharjah,Silver,Store,2023-04-24
4118,35,Male,Dubai,Gold,Website,2025-08-11
4119,25,Male,Dubai,Silver,Store,2024-01-31
4120,35,Male,Sharjah,Silver,MobileApp,2024-01-05
4121,30,Male,Abu Dhabi,Silver,Store,2025-05-23
4122,30,Female,Sharjah,Silver,Store,2021-03-07
4123,40,Male,Dubai,Silver,Website,2023-03-26
4124,25,Female,Abu Dhabi,Silver,Store,2025-10-24
4125,25,Male,Abu Dhabi,Gold,Store,2024-03-20
4126,50,Male,Dubai,Platinum,MobileApp,2023-06-21
4127,18,Female,Abu Dhabi,Platinum,Amazon.ae,2022-03-13
4128,30,Female,Abu Dhabi,Silver,Amazon.ae,2023-03-01
4129,50,Male,Dubai,Gold,Website,2023-12-28
4130,35,Female,Dubai,Silver,Amazon.ae,2021-08-23
4131,30,Male,Abu Dhabi,Gold,Amazon.ae,2025-10-05
4132,20,Female,Dubai,Silver,Store,2022-11-06
4133,25,Female,Sharjah,Silver,Store,2021-04-08
4134,45,Female,Dubai,Gold,Store,2023-10-30
4135,30,Female,Dubai,Silver,Website,2023-07-16
4136,30,Male,Sharjah,Silver,Amazon.ae,2025-03-08
4137,18,Female,Sharjah,Gold,Website,2023-01-31
4138,18,Male,Dubai,Silver,Website,2025-02-22
4139,55,Male,Abu Dhabi,Silver,Store,2022-03-03
4140,25,Male,Dubai,Silver,Store,2021-08-15
4141,35,Male,Dubai,Silver,Website,2025-05-30
4142,18,Female,Dubai,Silver,Noon,2021-01-17
4143,35,Female,Dubai,Gold,Store,2022-07-17
4144,50,Female,Sharjah,Silver,Amazon.ae,2021-08-16
4145,30,Male,Abu Dhabi,Gold,Store,2022-12-07
4146,20,Male,Sharjah,Silver,Website,2024-06-15
4147,30,Female,Abu Dhabi,Silver,Website,2024-11-05
4148,40,Male,Dubai,Gold,Amazon.ae,2024-11-11
4149,25,Female,Abu Dhabi,Gold,Store,2022-10-31
4150,45,Female,Sharjah,Gold,Store,2021-09-11
4151,35,Female,Abu Dhabi,Platinum,Store,2024-08-24
4152,45,Male,Abu Dhabi,Silver,Amazon.ae,2024-08-30
4153,35,Female,Sharjah,Silver,Store,2024-08-17
4154,20,Male,Dubai,Gold,Store,2021-04-28
4155,25,Female,Abu Dhabi,Silver,Website,2021-02-19
4156,20,Male,Sharjah,Silver,Website,2025-05-07
4157,50,Male,Sharjah,Silver,MobileApp,2024-04-19
4158,40,Male,Dubai,Gold,Amazon.ae,2022-06-27
4159,35,Female,Abu Dhabi,Silver,Website,2021-11-23
4160,25,Male,Abu Dhabi,Silver,Amazon.ae,2025-03-07
4161,20,Male,Dubai,Silver,MobileApp,2025-02-28
4162,40,Male,Abu Dhabi,Gold,Store,2023-08-02
4163,30,Female,Dubai,Silver,Amazon.ae,2024-06-23
4164,20,Female,Dubai,Silver,Website,2022-08-25
4165,35,Female,Dubai,Gold,Store,2025-04-16
4166,18,Female,Abu Dhabi,Platinum,Website,2021-04-12
4167,25,Male,Dubai,Gold,Store,2024-06-07
4168,30,Male,Dubai,Gold,Store,2022-01-23
4169,20,Female,Dubai,Silver,MobileApp,2025-06-21
4170,60,Male,Dubai,Silver,MobileApp,2025-05-22
4171,20,Male,Dubai,Silver,MobileApp,2025-09-24
4172,20,Male,Dubai,Gold,Store,2024-05-19
4173,20,Male,Abu Dhabi,Silver,Noon,2022-10-11
4174,40,Male,Abu Dhabi,Gold,Store,2024-12-24
4175,25,Male,Dubai,Platinum,Store,2021-12-05
4176,30,Male,Dubai,Silver,Store,2021-07-03
4177,18,Male,Abu Dhabi,Silver,Store,2021-02-25
4178,18,Male,Dubai,Silver,Store,2023-09-06
4179,25,Male,Sharjah,Silver,Website,2024-07-29
4180,40,Male,Abu Dhabi,Silver,Amazon.ae,2022-07-26
4181,45,Female,Dubai,Gold,Noon,2024-02-26
4182,18,Male,Dubai,Silver,MobileApp,2022-12-18
4183,30,Female,Abu Dhabi,Silver,Website,2025-10-16
4184,50,Female,Dubai,Silver,MobileApp,2025-07-21
4185,25,Female,Dubai,Platinum,MobileApp,2023-10-05
4186,40,Male,Dubai,Gold,Website,2025-03-12
4187,20,Male,Abu Dhabi,Platinum,MobileApp,2025-05-27
4188,50,Male,Abu Dhabi,Platinum,Website,2021-08-04
4189,40,Female,Dubai,Silver,Store,2024-01-19
4190,50,Male,Abu Dhabi,Silver,Website,2023-08-02
4191,35,Female,Dubai,Silver,Website,2021-11-10
4192,25,Female,Abu Dhabi,Silver,MobileApp,2021-08-21
4193,50,Male,Dubai,Gold,Store,2023-01-15
4194,25,Male,Abu Dhabi,Silver,Website,2022-07-29
4195,25,Female,Sharjah,Silver,Amazon.ae,2023-06-07
4196,35,Male,Dubai,Gold,Noon,2021-09-04
4197,40,Male,Dubai,Gold,Store,2022-03-18
4198,50,Female,Dubai,Gold,Store,2021-05-15
4199,20,Male,Dubai,Silver,Website,2023-10-13
4200,40,Female,Dubai,Gold,Store,2023-10-23
4201,35,Female,Sharjah,Silver,Store,2021-06-10
4202,18,Female,Sharjah,Silver,Store,2021-05-20
4203,25,Male,Dubai,Gold,MobileApp,2021-10-31
4204,25,Male,Abu Dhabi,Platinum,MobileApp,2025-01-23
4205,25,Male,Abu Dhabi,Silver,Website,2025-10-04
4206,60,Male,Abu Dhabi,Silver,Website,2021-05-05
4207,35,Male,Dubai,Silver,Website,2023-07-26
4208,35,Male,Dubai,Silver,Store,2024-10-02
4209,55,Male,Dubai,Gold,Website,2025-06-06
4210,25,Male,Dubai,Silver,Store,2024-09-09
4211,40,Female,Abu Dhabi,Gold,Website,2022-02-11
4212,25,Male,Abu Dhabi,Gold,Store,2025-02-01
4213,45,Male,Dubai,Silver,Website,2021-06-13
4214,20,Female,Dubai,Silver,Website,2023-05-12
4215,50,Female,Sharjah,Silver,Store,2021-08-28
4216,20,Male,Abu Dhabi,Silver,Store,2024-05-21
4217,25,Male,Sharjah,Silver,Store,2021-05-29
4218,40,Female,Dubai,Silver,Website,2022-08-07
4219,25,Female,Abu Dhabi,Gold,Store,2024-02-01
4220,35,Female,Abu Dhabi,Silver,Store,2024-04-21
4221,25,Female,Sharjah,Gold,Website,2022-05-20
4222,35,Male,Dubai,Silver,MobileApp,2025-09-16
4223,20,Male,Dubai,Gold,Store,2022-06-09
4224,18,Male,Dubai,Platinum,Website,2024-11-04
4225,25,Female,Sharjah,Silver,Amazon.ae,2025-08-13
4226,30,Female,Sharjah,Gold,Amazon.ae,2023-02-14
4227,20,Female,Sharjah,Gold,Store,2023-11-14
4228,25,Male,Sharjah,Gold,MobileApp,2022-12-02
4229,25,Male,Dubai,Gold,Website,2024-03-02
4230,18,Male,Dubai,Silver,Noon,2023-10-15
4231,30,Female,Dubai,Silver,Website,2021-02-19
4232,45,Female,Dubai,Silver,MobileApp,2023-08-16
4233,20,Male,Sharjah,Silver,MobileApp,2022-11-26
4234,30,Male,Sharjah,Platinum,Website,2021-01-26
4235,35,Male,Dubai,Gold,MobileApp,2022-10-12
4236,25,Male,Abu Dhabi,Silver,Store,2021-01-11
4237,35,Female,Sharjah,Gold,Store,2023-03-19
4238,25,Male,Dubai,Gold,Store,2024-01-31
4239,30,Female,Dubai,Silver,Amazon.ae,2021-01-11
4240,18,Female,Dubai,Silver,Website,2024-02-10
4241,35,Female,Dubai,Silver,Website,2025-06-18
4242,35,Male,Abu Dhabi,Gold,Website,2023-02-11
4243,18,Female,Dubai,Gold,Store,2023-02-09
4244,25,Male,Dubai,Silver,Store,2023-08-31
4245,55,Male,Sharjah,Silver,MobileApp,2024-04-05
4246,25,Male,Abu Dhabi,Gold,Noon,2025-10-11
4247,30,Male,Dubai,Platinum,Store,2022-02-11
4248,50,Male,Sharjah,Gold,Store,2023-12-05
4249,35,Male,Dubai,Gold,Store,2023-04-22
4250,30,Female,Dubai,Silver,Store,2022-12-18
4251,40,Male,Sharjah,Silver,Store,2021-12-25
4252,45,Female,Dubai,Silver,Website,2022-07-08
4253,30,Female,Abu Dhabi,Gold,Store,2021-10-12
4254,30,Male,Dubai,Silver,Store,2022-02-04
4255,25,Female,Dubai,Gold,MobileApp,2025-01-14
4256,55,Male,Abu Dhabi,Silver,Noon,2025-06-24
4257,35,Male,Dubai,Gold,Store,2025-01-07
4258,18,Male,Abu Dhabi,Silver,Website,2022-01-23
4259,45,Female,Abu Dhabi,Silver,Store,2024-10-11
4260,30,Male,Sharjah,Gold,Amazon.ae,2023-02-23
4261,18,Female,Abu Dhabi,Silver,Website,2022-03-01
4262,30,Male,Dubai,Platinum,MobileApp,2023-10-27
4263,25,Female,Sharjah,Silver,Store,2025-04-27
4264,45,Male,Abu Dhabi,Silver,Website,2022-03-17
4265,20,Female,Abu Dhabi,Gold,Website,2021-12-22
4266,40,Female,Sharjah,Gold,Store,2023-07-08
4267,30,Female,Abu Dhabi,Silver,Store,2023-02-04
4268,18,Female,Dubai,Platinum,Website,2025-05-31
4269,55,Female,Abu Dhabi,Silver,MobileApp,2022-07-08
4270,30,Male,Dubai,Silver,Store,2021-09-25
4271,25,Male,Dubai,Silver,Website,2023-09-19
4272,30,Male,Abu Dhabi,Silver,Store,2024-05-25
4273,45,Male,Dubai,Silver,Store,2021-03-05
4274,25,Male,Dubai,Silver,Website,2022-03-18
4275,20,Male,Dubai,Silver,Store,2025-09-11
4276,20,Male,Abu Dhabi,Gold,Store,2022-06-25
4277,25,Female,Dubai,Silver,Store,2024-07-22
4278,40,Male,Abu Dhabi,Platinum,Website,2022-04-15
4279,30,Female,Dubai,Gold,Website,2024-05-24
4280,20,Male,Dubai,Silver,Noon,2025-05-09
4281,20,Female,Dubai,Silver,Store,2023-05-28
4282,25,Female,Abu Dhabi,Silver,MobileApp,2025-06-04
4283,50,Male,Dubai,Gold,Store,2024-05-02
4284,25,Male,Sharjah,Silver,Website,2022-12-13
4285,60,Male,Sharjah,Silver,Website,2021-01-13
4286,30,Male,Sharjah,Platinum,Store,2021-08-10
4287,20,Female,Sharjah,Gold,Website,2025-09-25
4288,45,Female,Dubai,Silver,Store,2024-11-20
4289,30,Male,Abu Dhabi,Silver,Store,2023-05-31
4290,35,Male,Abu Dhabi,Gold,Store,2023-04-19
4291,60,Male,Abu Dhabi,Gold,MobileApp,2023-01-22
4292,18,Male,Sharjah,Silver,MobileApp,2021-09-27
4293,18,Female,Abu Dhabi,Silver,Store,2024-08-14
4294,35,Male,Sharjah,Gold,Store,2025-06-23
4295,25,Male,Dubai,Gold,Store,2023-01-02
4296,20,Male,Sharjah,Gold,Store,2023-04-24
4297,18,Male,Abu Dhabi,Silver,MobileApp,2022-09-08
4298,18,Female,Abu Dhabi,Platinum,Website,2024-12-26
4299,40,Male,Dubai,Silver,Store,2024-12-02
4300,20,Female,Abu Dhabi,Silver,Store,2021-03-06
4301,30,Female,Sharjah,Gold,MobileApp,2025-08-08
4302,35,Male,Dubai,Silver,Store,2023-11-28
4303,25,Male,Abu Dhabi,Gold,Store,2021-01-28
4304,18,Female,Dubai,Silver,Website,2024-08-05
4305,40,Female,Sharjah,Gold,Website,2021-08-25
4306,18,Female,Dubai,Silver,Website,2024-02-24
4307,40,Male,Dubai,Gold,Amazon.ae,2022-01-19
4308,45,Female,Dubai,Silver,Store,2021-11-22
4309,25,Male,Abu Dhabi,Gold,MobileApp,2021-03-26
4310,30,Female,Dubai,Gold,Store,2023-01-19
4311,30,Female,Abu Dhabi,Silver,Website,2021-09-03
4312,25,Male,Sharjah,Silver,Amazon.ae,2022-01-23
4313,45,Female,Sharjah,Silver,Website,2023-07-18
4314,45,Male,Dubai,Gold,MobileApp,2021-09-23
4315,25,Female,Sharjah,Silver,MobileApp,2023-01-31
4316,35,Male,Abu Dhabi,Silver,Store,2023-03-15
4317,50,Female,Dubai,Silver,MobileApp,2024-05-13
4318,55,Male,Dubai,Platinum,Amazon.ae,2021-08-16
4319,30,Female,Dubai,Silver,Website,2021-08-28
4320,30,Male,Sharjah,Silver,Store,2024-01-02
4321,25,Male,Dubai,Gold,Store,2025-08-22
4322,55,Male,Dubai,Gold,Store,2022-01-23
4323,20,Female,Abu Dhabi,Silver,Store,2022-01-13
4324,30,Male,Abu Dhabi,Platinum,Website,2021-07-31
4325,25,Female,Abu Dhabi,Gold,Store,2025-07-30
4326,25,Male,Abu Dhabi,Silver,Store,2023-03-06
4327,25,Female,Dubai,Silver,Store,2022-11-07
4328,60,Male,Sharjah,Gold,Website,2022-10-11
4329,18,Male,Dubai,Silver,Website,2021-06-20
4330,30,Male,Abu Dhabi,Silver,MobileApp,2024-03-21
4331,18,Male,Abu Dhabi,Silver,Store,2025-08-28
4332,20,Male,Dubai,Gold,Store,2023-03-20
4333,25,Male,Sharjah,Silver,Store,2021-04-14
4334,30,Female,Dubai,Gold,Store,2024-05-30
4335,25,Female,Dubai,Silver,Store,2024-07-29
4336,25,Female,Sharjah,Gold,MobileApp,2024-11-12
4337,18,Male,Abu Dhabi,Gold,Store,2022-01-07
4338,25,Female,Abu Dhabi,Silver,Amazon.ae,2021-05-09
4339,55,Male,Abu Dhabi,Gold,Website,2024-11-28
4340,50,Female,Sharjah,Silver,Store,2021-08-08
4341,25,Male,Dubai,Gold,MobileApp,2024-04-11
4342,30,Male,Dubai,Silver,MobileApp,2022-04-17
4343,50,Male,Dubai,Silver,Website,2023-09-15
4344,18,Female,Dubai,Platinum,Amazon.ae,2025-01-16
4345,40,Male,Abu Dhabi,Platinum,Store,2022-08-31
4346,50,Female,Dubai,Silver,MobileApp,2025-03-06
4347,18,Male,Dubai,Silver,Store,2023-12-12
4348,20,Female,Dubai,Silver,MobileApp,2021-04-04
4349,55,Female,Abu Dhabi,Gold,Store,2025-05-19
4350,30,Male,Sharjah,Silver,Store,2023-11-11
4351,18,Male,Dubai,Silver,Website,2021-04-16
4352,25,Female,Abu Dhabi,Silver,Store,2024-05-08
4353,25,Male,Dubai,Platinum,Store,2024-10-07
4354,35,Male,Abu Dhabi,Silver,Store,2024-07-28
4355,35,Female,Dubai,Silver,Website,2024-07-29
4356,60,Female,Dubai,Silver,Amazon.ae,2022-09-04
4357,25,Male,Abu Dhabi,Silver,Website,2023-04-29
4358,30,Female,Sharjah,Gold,MobileApp,2025-04-12
4359,30,Male,Dubai,Platinum,Website,2024-06-22
4360,25,Male,Abu Dhabi,Gold,Store,2023-08-06
4361,20,Female,Abu Dhabi,Silver,Store,2025-05-18
4362,55,Male,Sharjah,Gold,Website,2023-05-04
4363,45,Male,Dubai,Silver,Store,2022-03-05
4364,30,Female,Dubai,Silver,Store,2023-11-28
4365,35,Female,Sharjah,Platinum,Website,2024-12-13
4366,20,Female,Dubai,Silver,Website,2021-10-29
4367,30,Female,Dubai,Silver,Store,2022-10-01
4368,35,Female,Dubai,Platinum,MobileApp,2021-03-12
4369,30,Male,Sharjah,Silver,MobileApp,2022-10-08
4370,60,Male,Dubai,Gold,MobileApp,2022-06-09
4371,35,Female,Sharjah,Platinum,Noon,2021-06-23
4372,25,Male,Dubai,Silver,Store,2021-03-31
4373,40,Female,Dubai,Silver,Website,2022-01-03
4374,20,Female,Dubai,Silver,Amazon.ae,2023-03-12
4375,25,Male,Dubai,Silver,Website,2024-05-15
4376,25,Female,Abu Dhabi,Silver,MobileApp,2023-12-22
4377,25,Male,Abu Dhabi,Gold,Store,2021-11-15
4378,40,Male,Dubai,Silver,Website,2023-04-04
4379,30,Female,Dubai,Silver,Store,2022-07-05
4380,40,Male,Abu Dhabi,Silver,Noon,2021-03-01
4381,30,Male,Sharjah,Silver,MobileApp,2024-02-03
4382,25,Male,Abu Dhabi,Gold,Amazon.ae,2024-06-16
4383,40,Female,Sharjah,Silver,Website,2025-01-25
4384,20,Female,Dubai,Gold,Store,2021-05-07
4385,20,Female,Sharjah,Silver,Store,2021-03-24
4386,30,Female,Dubai,Silver,Amazon.ae,2024-05-28
4387,25,Male,Dubai,Silver,Store,2024-12-02
4388,18,Female,Sharjah,Silver,Store,2023-08-04
4389,35,Female,Sharjah,Gold,Website,2025-06-29
4390,30,Male,Abu Dhabi,Silver,Store,2022-08-09
4391,25,Male,Dubai,Platinum,Website,2022-10-09
4392,55,Female,Dubai,Silver,Website,2024-12-24
4393,30,Female,Dubai,Platinum,Website,2023-06-09
4394,45,Female,Sharjah,Silver,Amazon.ae,2022-07-28
4395,20,Female,Dubai,Silver,Store,2022-05-28
4396,30,Male,Sharjah,Silver,Store,2024-01-08
4397,45,Female,Dubai,Silver,Store,2021-03-06
4398,30,Male,Sharjah,Gold,Noon,2021-07-02
4399,35,Male,Sharjah,Silver,Store,2023-12-26
4400,25,Female,Dubai,Silver,Store,2023-04-15
4401,18,Male,Dubai,Silver,Website,2024-05-16
4402,30,Female,Sharjah,Silver,Store,2021-02-23
4403,25,Male,Abu Dhabi,Gold,Noon,2024-05-29
4404,45,Male,Abu Dhabi,Gold,Amazon.ae,2021-08-24
4405,20,Male,Abu Dhabi,Gold,Website,2023-06-08
4406,55,Male,Dubai,Silver,Website,2022-09-04
4407,55,Male,Sharjah,Platinum,Store,2023-08-17
4408,20,Male,Dubai,Gold,Website,2022-03-14
4409,25,Female,Sharjah,Silver,MobileApp,2023-10-01
4410,45,Male,Dubai,Silver,Store,2024-02-01
4411,55,Male,Abu Dhabi,Platinum,Store,2024-12-30
4412,25,Female,Dubai,Silver,Amazon.ae,2022-11-25
4413,25,Female,Dubai,Gold,Store,2023-08-21
4414,30,Male,Dubai,Silver,Website,2024-12-15
4415,35,Female,Abu Dhabi,Silver,Store,2024-02-06
4416,25,Female,Abu Dhabi,Gold,Store,2022-06-08
4417,35,Male,Sharjah,Gold,MobileApp,2025-01-06
4418,18,Male,Dubai,Silver,Store,2025-03-10
4419,18,Female,Abu Dhabi,Gold,Website,2022-02-08
4420,25,Female,Abu Dhabi,Silver,Store,2021-12-09
4421,25,Female,Dubai,Gold,Store,2025-06-10
4422,25,Male,Dubai,Platinum,Amazon.ae,2023-03-11
4423,30,Male,Dubai,Gold,Website,2024-09-12
4424,25,Female,Dubai,Silver,Amazon.ae,2021-08-02
4425,20,Male,Dubai,Silver,Amazon.ae,2023-10-21
4426,25,Male,Abu Dhabi,Gold,Amazon.ae,2025-04-29
4427,55,Female,Dubai,Silver,Amazon.ae,2021-11-18
4428,25,Male,Abu Dhabi,Silver,Store,2024-01-07
4429,25,Female,Sharjah,Platinum,Amazon.ae,2023-12-15
4430,30,Female,Abu Dhabi,Silver,Store,2023-02-23
4431,60,Male,Abu Dhabi,Silver,Store,2023-05-06
4432,20,Female,Dubai,Silver,Store,2023-12-31
4433,35,Male,Sharjah,Silver,Store,2023-12-28
4434,35,Female,Dubai,Silver,Website,2021-06-29
4435,35,Male,Abu Dhabi,Platinum,Store,2022-01-15
4436,18,Male,Sharjah,Silver,Store,2023-07-22
4437,35,Female,Abu Dhabi,Silver,Website,2025-09-06
4438,18,Male,Abu Dhabi,Gold,Store,2025-09-01
4439,30,Female,Dubai,Gold,MobileApp,2022-03-26
4440,35,Male,Dubai,Gold,Store,2024-07-08
4441,20,Male,Abu Dhabi,Silver,Store,2025-01-10
4442,40,Male,Dubai,Gold,Store,2025-07-19
4443,18,Male,Abu Dhabi,Silver,Store,2021-05-11
4444,40,Male,Dubai,Silver,Website,2024-06-11
4445,30,Female,Sharjah,Silver,Website,2023-06-23
4446,20,Female,Dubai,Silver,Store,2024-03-23
4447,20,Female,Abu Dhabi,Silver,Store,2021-11-26
4448,55,Female,Abu Dhabi,Gold,Store,2022-09-29
4449,18,Male,Dubai,Silver,Noon,2025-06-24
4450,20,Female,Dubai,Gold,Store,2021-02-22
4451,25,Male,Dubai,Silver,MobileApp,2022-04-13
4452,35,Female,Dubai,Silver,MobileApp,2022-10-02
4453,30,Male,Dubai,Silver,Store,2022-02-17
4454,20,Female,Dubai,Platinum,Noon,2023-11-04
4455,25,Female,Abu Dhabi,Gold,MobileApp,2022-05-11
4456,20,Female,Dubai,Platinum,Website,2025-03-21
4457,20,Female,Sharjah,Gold,Store,2022-01-03
4458,25,Female,Abu Dhabi,Gold,Website,2022-06-23
4459,35,Female,Dubai,Gold,Store,2022-09-29
4460,20,Male,Dubai,Gold,Store,2025-01-15
4461,25,Male,Sharjah,Silver,MobileApp,2025-04-14
4462,25,Male,Dubai,Silver,Amazon.ae,2022-05-30
4463,55,Male,Abu Dhabi,Silver,Store,2022-04-26
4464,55,Male,Abu Dhabi,Silver,MobileApp,2022-02-18
4465,40,Male,Dubai,Silver,MobileApp,2021-08-16
4466,20,Male,Sharjah,Silver,Store,2021-05-17
4467,18,Female,Dubai,Silver,Store,2024-06-17
4468,25,Female,Dubai,Silver,Store,2023-03-02
4469,25,Male,Sharjah,Platinum,MobileApp,2023-04-15
4470,30,Male,Abu Dhabi,Silver,MobileApp,2025-08-23
4471,40,Male,Sharjah,Silver,Store,2022-04-17
4472,45,Male,Abu Dhabi,Gold,Website,2022-06-02
4473,40,Female,Abu Dhabi,Silver,MobileApp,2025-01-24
4474,25,Male,Sharjah,Silver,MobileApp,2021-11-01
4475,35,Female,Dubai,Silver,Store,2022-10-17
4476,25,Female,Abu Dhabi,Silver,Website,2021-06-30
4477,18,Female,Abu Dhabi,Silver,Amazon.ae,2021-01-30
